transaction_id,user_id,transaction_date,raw_timestamp,region,city,product_category,price,quantity,sale_amount,status,age,subscription,store_id,email,username
T14560,EB-13870,2014-05-05,2014-05-05 18:06:40,Central,San Antonio,Furniture,42.62,3,127.869,Completed,68,Basic,S05,emily.burns@example.com,emily67
T10705,BN-11470,2014-09-12,2014-09-12 11:09:48,South,Cary,Office Supplies,5.18,2,10.368,Pending,51,Premium,S06,brad.norvell@example.com,brad54
T18151,CA-11965,2014-01-26,2014-01-26 08:49:57,Central,Rapid City,Furniture,70.98,2,141.96,Failed,67,Premium,S04,carol.adams@example.com,carol3
T19526,PB-18805,2017-12-05,2017-12-05 10:55:44,West,Seattle,Furniture,39.98,5,199.9,Pending,52,Premium,S08,patrick.bzostek@example.com,patrick73
T19404,NP-18700,2016-08-12,2016-08-12 20:38:17,East,New York City,Office Supplies,265.17,6,1591.02,Pending,61,Basic,S06,nora.preis@example.com,nora1
T12464,CS-12460,2017-12-03,2017-12-03 18:41:06,East,New York City,Office Supplies,7.31,2,14.624,Failed,26,Basic,S06,chuck.sachs@example.com,chuck53
T16205,MG-17650,2017-12-01,2017-12-01 17:55:22,East,Marion,Furniture,3.86,2,7.712,Completed,28,Free,S07,matthew.grinstein@example.com,matthew19
T13982,PL-18925,2017-12-15,2017-12-15 09:12:00,West,Seattle,Furniture,7.59,3,22.77,Completed,57,Premium,S06,paul.lucas@example.com,paul99
T17465,LP-17095,2016-09-08,2016-09-08 17:40:23,West,Visalia,Office Supplies,4.28,8,34.24,Completed,31,Basic,S07,liz.preis@example.com,liz87
T13111,AA-10480,2016-07-17,2016-07-17 14:24:39,Central,Springfield,Office Supplies,6.48,8,51.84,Failed,69,Premium,S04,andrew.allen@example.com,andrew75
T13362,TC-21535,2015-06-04,2015-06-04 14:35:28,East,New York City,Furniture,11.76,3,35.28,Failed,47,Basic,S03,tracy.collins@example.com,tracy94
T17804,SJ-20125,2015-09-22,2015-09-22 14:18:32,South,Franklin,Office Supplies,180.02,4,720.064,Completed,30,Premium,S05,sanjit.jacobs@example.com,sanjit96
T15651,AJ-10795,2017-07-17,2017-07-17 19:52:38,West,Apple Valley,Office Supplies,5.28,2,10.56,Pending,63,Premium,S11,anthony.johnson@example.com,anthony28
T16157,CV-12805,2017-04-20,2017-04-20 15:32:02,East,Philadelphia,Furniture,14.14,3,42.408,Failed,69,Premium,S05,cynthia.voltz@example.com,cynthia57
T17489,PM-19135,2015-12-19,2015-12-19 11:18:26,East,Dover,Furniture,263.29,4,1053.164,Pending,35,Basic,S12,peter.mcvee@example.com,peter77
T19940,NS-18640,2016-12-12,2016-12-12 12:41:18,East,New York City,Office Supplies,8.88,4,35.52,,43,Free,S11,noel.staavos@example.com,noel10
T17410,JS-15880,2014-04-08,2014-04-08 17:55:07,East,Toledo,Furniture,172.11,1,172.11,Pending,69,Basic,S11,john.stevenson@example.com,john16
T12794,KN-16450,2014-04-12,2014-04-12 12:19:43,West,Redondo Beach,Technology,76.79,14,1075.088,Failed,64,Premium,S07,kean.nguyen@example.com,kean98
T17718,SP-20620,2015-01-06,2015-01-06 11:25:00,West,Colorado Springs,Office Supplies,0.97,2,1.938,Completed,46,Premium,S12,stefania.perrino@example.com,stefania15
T17612,BH-11710,2015-02-08,2015-02-08 09:47:05,Central,Garden City,Office Supplies,,2,9.54,Completed,21,Basic,S10,brosina.hoffman@example.com,brosina63
T16977,CY-12745,2015-06-28,2015-06-28 09:58:03,West,Gilbert,Furniture,155.44,4,621.76,Pending,65,Basic,S02,craig.yedwab@example.com,craig58
T11448,SD-20485,2017-06-13,2017-06-13 10:44:16,Central,Chicago,Technology,23.99,2,47.984,Pending,22,Basic,S05,shirley.daniels@example.com,shirley20
T16207,CM-12445,2016-10-20,2016-10-20 20:09:22,Central,Houston,Office Supplies,6.31,4,25.248,,56,Basic,S01,chuck.magee@example.com,chuck66
T39247,GK-14620,2016-12-25,2016-12-25 14:57:39,West,Los Angeles,Technology,,7,254.24,Pending,31,Free,S03,grace.kelly@example.com,grace69
T12135,WB-21850,2015-11-30,2015-11-30 08:57:04,East,Philadelphia,Office Supplies,1.51,7,10.584,Failed,64,Premium,S02,william.brown@example.com,william7
T13891,SP-20860,2016-11-24,2016-11-24 19:46:02,West,Los Angeles,Technology,329.95,2,659.9,Pending,62,Premium,S06,sung.pak@example.com,sung62
T17963,JS-15685,2017-11-18,2017-11-18 17:03:37,South,Miramar,Office Supplies,2.53,8,20.232,Completed,27,Premium,S06,jim.sink@example.com,jim20
T18489,SE-20110,2016-02-02,2016-02-02 12:01:55,South,Arlington,Technology,1749.99,5,8749.95,Pending,53,Basic,S01,sanjit.engle@example.com,sanjit46
T10541,BD-11500,2014-02-01,1/2/2014 10.27,Central,Green Bay,Technology,78.15,6,468.9,Failed,54,Basic,S01,bradley.drucker@example.com,bradley64
T13595,NZ-18565,2016-09-11,2016-09-11 19:27:41,East,Toledo,Office Supplies,7.5,5,37.52,Completed,52,Basic,S09,nick.zandusky@example.com,nick25
T12959,KT-16465,2015-12-24,2015-12-24 17:28:30,West,Los Angeles,Office Supplies,,4,19.936,Failed,67,Basic,S05,kean.takahito@example.com,kean16
T10451,RB-19360,2016-04-01,2016-04-01 21:24:53,East,Auburn,Office Supplies,10.16,3,30.48,Completed,30,Basic,S12,raymond.buch@example.com,raymond99
T12583,SD-20485,2014-01-26,2014-01-26 14:01:51,South,Alexandria,Technology,11.95,13,155.35,Completed,44,Basic,S05,shirley.daniels@example.com,shirley37
T13545,MM-17920,2017-12-23,2017-12-23 16:03:29,Central,College Station,Office Supplies,3.58,8,28.672,Failed,36,Premium,S10,michael.moore@example.com,michael17
T10520,DB-13210,2015-03-22,2015-03-22 15:46:55,Central,Houston,Technology,18.39,1,18.392,Failed,26,Free,S12,dean.braden@example.com,dean42
T12400,SB-20290,2017-09-09,2017-09-09 20:29:26,South,Florence,Office Supplies,89.83,7,628.81,Pending,67,Basic,S01,sean.braxton@example.com,sean78
T18772,DB-13555,2017-09-14,2017-09-14 14:51:01,South,Raleigh,Office Supplies,235.7,4,942.784,Completed,46,Basic,S03,dorothy.badders@example.com,dorothy8
T16947,JO-15550,2015-11-09,2015-11-09 10:20:59,West,Roseville,Office Supplies,1.24,2,2.48,Completed,67,Basic,S12,jesus.ocampo@example.com,jesus3
T19839,DL-12865,2016-09-25,2016-09-25 19:20:59,West,Long Beach,Office Supplies,4.98,1,4.98,Completed,60,Free,S05,dan.lawera@example.com,dan96
T12667,HG-15025,2016-10-01,2016-10-01 12:51:30,Central,Amarillo,Technology,26.5,3,79.512,Pending,37,Basic,S06,hunter.glantz@example.com,hunter16
T17760,JP-15460,2016-10-24,2016-10-24 15:05:53,Central,Houston,Office Supplies,5.18,3,15.552,Completed,51,Premium,S01,jennifer.patt@example.com,jennifer12
T19690,PG-18895,2017-06-20,2017-06-20 16:09:58,South,Richmond,Technology,125.99,4,503.96,Failed,28,Basic,S05,paul.gonzalez@example.com,paul88
T12230,AA-10315,2014-03-31,2014-03-31 17:35:37,West,San Francisco,Office Supplies,336.78,2,673.568,Failed,48,Free,S08,alex.avila@example.com,alex54
T16384,TB-21250,2017-01-15,2017-01-15 09:59:08,Central,Austin,Office Supplies,8.2,4,32.784,Failed,35,Free,S02,tim.brockman@example.com,tim86
T15052,KB-16240,2015-11-07,2015-11-07 17:08:14,East,Philadelphia,Office Supplies,12.2,2,24.4,Pending,49,Basic,S03,karen.bern@example.com,karen33
T15767,PM-19135,2016-10-08,2016-10-08 12:54:26,Central,San Antonio,Office Supplies,10.02,6,60.144,Failed,69,Basic,S08,peter.mcvee@example.com,peter60
T13480,SP-20620,2016-12-08,2016-12-08 15:10:35,West,San Francisco,Office Supplies,6.48,7,45.36,Completed,58,Free,S02,stefania.perrino@example.com,stefania80
T15656,AH-10120,2016-12-18,2016-12-18 17:18:39,West,Salem,Office Supplies,4.67,4,18.688,,20,Free,S07,adrian.hane@example.com,adrian70
T15986,JS-16030,2016-07-19,2016-07-19 12:10:33,South,Hattiesburg,Office Supplies,38.78,2,77.56,Failed,36,Basic,S07,joy.smith@example.com,joy8
T19367,RD-19480,2014-06-08,2014-06-08 14:17:11,East,Long Beach,Office Supplies,34.24,2,68.48,,42,Premium,S04,rick.duston@example.com,rick9
T11624,JC-15385,2017-07-08,2017-07-08 16:17:31,West,Kent,Technology,,2,50,Completed,40,Premium,S09,jenna.caffey@example.com,jenna52
T11117,DL-13495,2016-07-22,2016-07-22 09:19:50,West,San Francisco,Office Supplies,,2,6.3,Completed,37,Basic,S02,dionis.lloyd@example.com,dionis45
T17192,JK-15205,2016-10-01,2016-10-01 13:40:56,South,Hialeah,Office Supplies,1.35,4,5.388,Completed,63,Free,S05,jamie.kunitz@example.com,jamie23
T17241,JF-15355,2017-04-23,2017-04-23 13:55:29,West,Pasadena,Furniture,9.48,7,66.36,Completed,47,Basic,S10,jay.fein@example.com,jay37
T12814,MP-18175,2015-11-16,2015-11-16 12:23:17,Central,Milwaukee,Technology,249.99,4,999.96,Pending,18,Free,S11,mike.pelletier@example.com,mike9
T16155,CV-12805,2017-04-20,2017-04-20 14:48:21,East,Philadelphia,Office Supplies,17.11,3,51.336,Failed,66,Free,S09,cynthia.voltz@example.com,cynthia68
T18823,DK-13090,2017-11-03,2017-11-03 09:43:59,South,Orlando,Office Supplies,27.99,2,55.984,Pending,62,Free,S09,dave.kipp@example.com,dave48
T19747,BP-11290,2017-11-24,2017-11-24 20:06:12,West,Los Angeles,Furniture,35.54,2,71.088,Completed,61,Premium,S06,beth.paige@example.com,beth59
T16678,DL-13330,2015-11-21,2015-11-21 12:51:06,Central,Lawrence,Technology,131.18,3,393.54,Pending,55,Free,S04,denise.leinenbach@example.com,denise34
T17187,ED-13885,2017-08-17,2017-08-17 18:00:56,Central,Houston,Furniture,18.65,4,74.592,Pending,53,Free,S02,emily.ducich@example.com,emily54
T12246,BF-11005,2017-11-21,2017-11-21 11:25:34,West,Pasadena,Office Supplies,8.62,1,8.62,Failed,22,Premium,S01,barry.franz@example.com,barry15
T16899,VS-21820,2015-05-24,2015-05-24 08:05:22,Central,Naperville,Furniture,,7,602.651,Failed,31,Basic,S11,vivek.sundaresam@example.com,vivek9
T10638,ME-17725,2016-08-15,2016-08-15 13:26:22,West,Aurora,Office Supplies,40.78,3,122.328,Completed,37,Free,S06,max.engle@example.com,max32
T19234,LR-16915,2016-09-02,2016-09-02 10:53:23,West,Los Angeles,Office Supplies,7.89,3,23.67,Completed,44,Premium,S09,lena.radford@example.com,lena53
T15240,EB-14110,2016-09-11,2016-09-11 12:01:48,West,San Jose,Office Supplies,110.98,3,332.94,Completed,44,Free,S09,eugene.barchas@example.com,eugene90
T13031,DM-12955,2015-09-21,2015-09-21 14:27:00,Central,Lincoln Park,Furniture,48.58,4,194.32,Pending,45,Premium,S10,dario.medina@example.com,dario76
T13143,RB-19360,2017-09-25,2017-09-25 14:59:17,East,Cincinnati,Technology,23.99,5,119.96,Pending,41,Premium,S08,raymond.buch@example.com,raymond76
T15483,CS-12250,2017-10-08,2017-10-08 17:00:12,West,San Diego,Technology,59.99,4,239.96,Pending,51,Basic,S11,chris.selesnick@example.com,chris33
T17443,VP-21760,2014-12-09,2014-12-09 16:39:52,Central,Brownsville,Office Supplies,5.34,2,10.688,Failed,32,Premium,S11,victoria.pisteka@example.com,victoria23
T17219,LC-16870,2015-05-03,2015-05-03 17:22:14,West,San Francisco,Technology,84.99,4,339.96,Pending,61,Free,S01,lena.cacioppo@example.com,lena70
T10297,KL-16555,2014-12-26,2014-12-26 13:36:36,West,Colorado Springs,Office Supplies,15.72,5,78.6,Completed,49,Free,S02,kelly.lampkin@example.com,kelly25
T14827,JE-15610,2017-11-12,2017-11-12 21:13:20,West,Los Angeles,Office Supplies,3.5,4,14.016,Failed,27,Free,S09,jim.epp@example.com, 
T15557,KD-16495,2015-12-14,2015-12-14 16:49:05,South,Jackson,Furniture,3.08,2,6.16,,45,Free,S10,keith.dawkins@example.com,keith47
T17661,VS-21820,2014-01-07,2014-01-07 18:09:45,Central,Huntsville,Furniture,25.58,3,76.728,Pending,54,Premium,S11,vivek.sundaresam@example.com,vivek69
T18445,JB-16045,2016-03-06,2016-03-06 17:06:55,East,Philadelphia,Technology,22.75,3,68.238,,54,Free,S08,julia.barnett@example.com,julia10
T17529,RA-19885,2017-09-26,2017-09-26 16:21:39,West,San Francisco,Office Supplies,5.98,6,35.88,Pending,62,Free,S12,ruben.ausman@example.com,ruben49
T17919,JP-16135,2015-07-04,2015-07-04 13:37:54,West,San Diego,Office Supplies,11.42,2,22.848,Pending,32,Basic,S08,julie.prescott@example.com,julie38
T10289,AH-10195,2016-12-18,2016-12-18 18:40:41,South,Tamarac,Office Supplies,,5,961.48,Failed,46,Free,S02,alan.haines@example.com,alan76
T10547,AS-10135,2017-11-19,2017-11-19 10:39:17,East,New York City,Office Supplies,6.88,6,41.28,Completed,60,Basic,S06,,adrian33
T11986,LW-16825,2014-11-25,2014-11-25 16:07:43,West,Brentwood,Office Supplies,6.69,4,26.76,Completed,36,Premium,S07,laurel.workman@example.com,laurel9
T11378,VD-21670,2014-08-04,2014-08-04 08:27:40,West,Pleasant Grove,Office Supplies,3.28,5,16.4,Completed,41,Free,S01,valerie.dominguez@example.com,valerie77
T12604,EN-13780,2016-06-04,2016-06-04 10:30:24,East,New York City,Furniture,136.78,1,136.784,Completed,23,Premium,S09,edward.nazzal@example.com,edward7
T19039,HZ-14950,2017-11-21,2017-11-21 17:23:40,Central,Houston,Technology,18.39,3,55.176,Pending,25,Basic,S02,henia.zydlo@example.com,henia43
T12251,JM-16195,2015-02-15,2015-02-15 11:06:32,West,Los Angeles,Office Supplies,,6,541.44,Completed,39,Premium,S06,justin.mackendrick@example.com,justin72
T16476,NR-18550,2017-06-03,2017-06-03 18:09:07,South,Pembroke Pines,Office Supplies,1.52,3,4.554,Completed,21,Premium,S12,nick.radford@example.com,nick2
T15107,NH-18610,2015-09-19,2015-09-19 17:51:46,South,Columbus,Technology,16.59,4,66.36,,35,Basic,S10,nicole.hansen@example.com,nicole80
T17042,AT-10735,2017-12-17,2017-12-17 20:10:13,East,New York City,Furniture,62.18,2,124.36,Completed,67,Basic,S03,annie.thurman@example.com,annie79
T11915,AS-10630,2017-04-30,2017-04-30 20:25:37,South,Boynton Beach,Office Supplies,2.3,2,4.608,Pending,42,Premium,S07,ann.steele@example.com,ann40
T17189,ED-13885,2017-08-17,2017-08-17 10:56:41,Central,Houston,Office Supplies,9.72,4,38.864,Pending,25,Premium,S02,emily.ducich@example.com,emily74
T15841,MG-17875,2015-09-22,2015-09-22 16:33:26,South,Arlington,Furniture,23.99,2,47.98,Pending,24,Free,S04,michael.grace@example.com,michael66
T13879,JG-15805,2014-04-05,2014-04-05 09:06:14,Central,Decatur,Office Supplies,12.41,4,49.632,Pending,38,Basic,S01,john.grady@example.com,john58
T18429,DJ-13510,2017-11-12,2017-11-12 18:43:20,West,Tempe,Technology,10.39,6,62.352,Failed,57,Premium,S10,don.jones@example.com,don22
T15104,GM-14500,2015-03-26,2015-03-26 09:05:13,East,Philadelphia,Office Supplies,6.67,6,40.032,Completed,20,Premium,S09,gene.mcclure@example.com,gene65
T18508,SJ-20125,2016-03-08,2016-03-08 13:38:07,Central,Dallas,Office Supplies,48.78,3,146.352,Completed,58,Premium,S05,sanjit.jacobs@example.com, 
T17891,TS-21655,2016-12-25,2016-12-25 09:46:47,South,Fayetteville,Technology,199.99,2,399.98,Failed,58,Premium,S12,trudy.schmidt@example.com,trudy32
T19099,MG-17650,2017-10-12,2017-10-12 20:23:57,Central,Dallas,Technology,,7,369.544,Completed,54,Premium,S09,matthew.grinstein@example.com,matthew96
T16005,AG-10390,2017-09-07,2017-09-07 16:39:12,West,Los Angeles,Furniture,4.94,4,19.76,Pending,67,Free,S05,allen.goldenen@example.com,allen74
T17290,SC-20725,2016-01-30,2016-01-30 09:56:09,West,San Francisco,Office Supplies,33.89,9,305.01,Pending,53,Basic,S07,steven.cartwright@example.com,steven14
T14003,CC-12220,2016-03-03,2016-03-03 10:32:41,Central,San Antonio,Furniture,,3,637.896,Pending,68,Premium,S11,chris.cortes@example.com,chris55
T11199,ZC-21910,2016-04-08,2016-04-08 08:56:30,Central,Houston,Furniture,24.0,4,95.984,Failed,28,Free,S02,zuschuss.carroll@example.com,zuschuss19
T15867,RS-19420,2014-08-05,2014-08-05 20:16:23,East,Meriden,Furniture,226.67,5,1133.35,Completed,63,Basic,S09,ricardo.sperren@example.com,ricardo89
T10629,LC-17140,2017-12-17,2017-12-17 13:12:21,West,San Francisco,Office Supplies,3.05,5,15.24,Failed,67,Premium,S10,logan.currie@example.com,logan52
T17614,BH-11710,2015-02-08,2015-02-08 12:36:11,Central,Garden City,Office Supplies,2.88,2,5.76,Pending,18,Free,S01,brosina.hoffman@example.com,brosina81
T14163,EP-13915,2015-03-14,2015-03-14 19:27:40,East,Dover,Office Supplies,4.13,4,16.52,Failed,25,Premium,S01,emily.phan@example.com,emily52
T19483,BC-11125,2015-06-20,2015-06-20 16:39:59,East,Philadelphia,Technology,159.99,2,319.984,Pending,62,Premium,S10,becky.castell@example.com,becky29
T39927,HG-15025,2016-08-13,13/8/2016 16.45,South,Kenner,Technology,35.99,2,71.98,Failed,45,Premium,S01,hunter.glantz@example.com,hunter70
T18136,RD-19585,2015-02-16,2015-02-16 10:54:00,West,Los Angeles,Office Supplies,12.53,7,87.71,Pending,22,Basic,S12,rob.dowd@example.com,rob51
T19860,HR-14770,2017-01-14,2017-01-14 16:50:23,Central,Richmond,Office Supplies,1.26,2,2.52,,39,Premium,S10,hallie.redmond@example.com, 
T14941,IL-15100,2015-02-06,2015-02-06 15:37:36,East,Wilmington,Furniture,140.98,9,1268.82,Completed,39,Free,S02,ivan.liston@example.com,ivan8
T15098,BK-11260,2014-12-06,2014-12-06 20:26:21,Central,Chicago,Office Supplies,2.3,2,4.6,Completed,22,Basic,S02,berenike.kampe@example.com,berenike93
T11677,EB-13930,2016-05-18,2016-05-18 12:41:29,West,San Francisco,Office Supplies,34.76,3,104.28,Completed,27,Premium,S08,eric.barreto@example.com,eric19
T10027,EH-13945,2016-01-16,2016-01-16 17:06:04,West,Los Angeles,Technology,30.19,3,90.57,Pending,36,Free,S08,eric.hoffmann@example.com,eric65
T10185,RM-19675,2014-11-19,2014-11-19 15:30:41,South,Monroe,Technology,14.5,2,29,Failed,32,Premium,S12,robert.marley@example.com,robert37
T10098,KD-16345,2017-06-17,2017-06-17 09:50:25,West,San Francisco,Office Supplies,17.1,3,51.312,Pending,70,Premium,S06,katherine.ducich@example.com,katherine69
T18716,BM-11650,2017-11-16,2017-11-16 19:19:36,East,Elyria,Office Supplies,1.82,1,1.824,Failed,19,Basic,S04,brian.moss@example.com,brian34
T17097,RP-19390,2016-08-19,2016-08-19 16:30:51,East,New York City,Office Supplies,,2,276.784,Completed,27,Free,S07,resi.pölking@example.com,resi83
T36573,TT-21460,2017-03-04,2017-03-04 10:30:35,Central,Houston,Office Supplies,8.72,1,8.72,,62,Premium,S04,tonja.turnell@example.com,tonja50
T18795,BP-11095,2014-12-19,2014-12-19 08:55:58,West,Los Angeles,Technology,116.76,5,583.8,Completed,30,Premium,S07,bart.pistole@example.com,bart52
T14159,SM-20950,2014-11-01,1/11/2014 16.27,Central,Chicago,Office Supplies,5.23,3,15.696,Failed,61,Free,S06,suzanne.mcnair@example.com,suzanne67
T10252,KC-16540,2016-09-11,2016-09-11 21:45:39,West,San Diego,Technology,257.49,13,3347.37,Failed,40,Premium,S05,kelly.collister@example.com,kelly22
T10137,LC-16885,2016-10-13,2016-10-13 11:28:39,West,Roseville,Office Supplies,2.01,2,4.02,Pending,30,Basic,S11,lena.creighton@example.com,lena96
T15124,KB-16585,2014-04-04,2014-04-04 20:33:53,South,Lafayette,Office Supplies,6.48,2,12.96,Pending,56,Premium,S07,ken.black@example.com,ken15
T17885,LC-16870,2017-12-03,2017-12-03 12:29:56,West,Thornton,Office Supplies,6.76,7,47.32,Pending,25,Premium,S08,lena.cacioppo@example.com,lena30
T12334,RW-19690,2017-03-21,2017-03-21 14:38:36,Central,Lafayette,Office Supplies,5.78,1,5.78,Failed,54,Basic,S12,robert.waldorf@example.com,robert43
T10781,NZ-18565,2015-08-21,2015-08-21 21:13:19,West,San Francisco,Office Supplies,4.28,1,4.28,Completed,50,Premium,S11,nick.zandusky@example.com,nick91
T16377,AW-10930,2016-10-07,2016-10-07 10:39:02,East,Philadelphia,Office Supplies,2.46,2,4.928,Completed,43,Premium,S11,arthur.wiediger@example.com,arthur45
T15131,DM-13015,2014-09-14,2014-09-14 09:56:04,East,New York City,Office Supplies,4.98,9,44.82,,26,Free,S03,darrin.martin@example.com,darrin66
T17778,CD-12790,2014-12-27,2014-12-27 10:32:09,West,Moreno Valley,Office Supplies,17.15,3,51.45,,46,Free,S03,cynthia.delaney@example.com,cynthia38
T19584,SB-20185,2017-06-25,2017-06-25 20:27:05,East,New York City,Furniture,400.78,1,400.784,Pending,51,Premium,S08,sarah.brown@example.com,sarah40
T12894,JC-16105,2017-10-23,2017-10-23 15:37:34,East,Rochester,Office Supplies,5.28,5,26.4,Pending,22,Free,S05,julie.creighton@example.com,julie61
T15541,LE-16810,2017-05-22,2017-05-22 09:38:55,Central,Chicago,Office Supplies,0.8,2,1.592,Completed,33,Basic,S02,laurel.elliston@example.com,laurel38
T11797,MR-17545,2017-08-27,2017-08-27 10:09:13,East,New York City,Technology,115.99,3,347.97,Failed,50,Free,S11,mathew.reese@example.com,mathew28
T15793,PG-18820,2017-09-29,2017-09-29 15:48:59,West,Bakersfield,Office Supplies,48.92,2,97.84,Failed,18,Premium,S02,patrick.gardner@example.com,patrick5
T36650,SS-20410,2014-09-07,2014-09-07 11:23:16,Central,Oswego,Office Supplies,61.0,5,304.99,Pending,56,Basic,S12,shahid.shariari@example.com,shahid91
T14581,AR-10405,2015-07-31,2015-07-31 13:40:19,South,Hattiesburg,Technology,39.95,6,239.7,,25,Basic,S11,allen.rosenblatt@example.com,allen75
T12587,RA-19285,2017-06-30,2017-06-30 17:39:53,East,New York City,Office Supplies,35.51,7,248.57,Completed,55,Free,S02,ralph.arnett@example.com,ralph27
T17965,JS-15685,2017-11-18,2017-11-18 08:09:53,South,Miramar,Office Supplies,5.18,4,20.736,Failed,65,Free,S10,jim.sink@example.com,jim15
T18334,PS-18760,2016-03-09,2016-03-09 09:31:51,East,Andover,Office Supplies,5.98,3,17.94,Completed,41,Basic,S09,pamela.stobb@example.com,pamela57
T14633,BD-11725,2017-08-03,2017-08-03 15:06:04,West,San Francisco,Furniture,41.32,3,123.96,Pending,56,Basic,S06,bruce.degenhardt@example.com,bruce15
